rank,outreach_score,tier,industry_fit,business,niche,city,phone,email,why_warm,pitch,website,id
14848,47,C,medium,Payless,shoe store,Healdsburg,(707) 431-1711,,Has a site; has phone,"Hi, I help Healdsburg shoe stores like Payless get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.payless.com,a9720d40-2a94-4527-b27e-f3506b14dc43
14849,47,C,medium,Tribe Trading Company,shopping,Cotati,(707) 931-9283,,Has a site; has phone,"Hi, I help Cotati shoppings like Tribe Trading Company get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.tribetradingcompany.com/,c19887e6-d22a-4a53-8435-5cb242fa467f
14850,47,C,medium,Truett-Hurst,shopping,Healdsburg,(707) 431-4444,,Has a site; has phone,"Hi, I help Healdsburg shoppings like Truett-Hurst get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://truetthurst.com,d373877d-ee23-4220-8b37-086f3a07319c
14851,47,C,medium,Great Petaluma Mill,shopping center,Petaluma,(707) 762-1149,,Has a site; has phone,"Hi, I help Petaluma shopping centers like Great Petaluma Mill get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.museumsusa.org/museums/info/2373,338969a2-e980-4141-a6d4-c3d0af7d5849
14852,47,C,medium,Larkfield Shopping Center,shopping center,Santa Rosa,(707) 528-6350,,Has a site; has phone,"Hi, I help Santa Rosa shopping centers like Larkfield Shopping Center get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://larkfield-center.edan.io,4301d708-de26-4fab-9f31-798cdcc6dcb3
14853,47,C,medium,Santa Rosa Marketplace,shopping center,Santa Rosa,(707) 541-0257,,Has a site; has phone,"Hi, I help Santa Rosa shopping centers like Santa Rosa Marketplace get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://en.parkopedia.com/parking/lot/santa_rosa_marketplace/95407/santa_rosa/?vendor=here,b043479b-ae4c-4223-bb8c-31ae5cf2f519
14854,47,C,medium,Vineyard Plaza,shopping center,Healdsburg,(415) 389-7900,,Has a site; has phone,"Hi, I help Healdsburg shopping centers like Vineyard Plaza get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://en.parkopedia.com/parking/lot/vineyard_plaza/95448/healdsburg/?vendor=here,e947d630-2887-4551-bcd1-b4580e2bddec
14855,47,C,medium,Washington Square,shopping center,Petaluma,(916) 383-3333,,Has a site; has phone,"Hi, I help Petaluma shopping centers like Washington Square get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://washingtonsquarepetaluma.com,f90556ac-a6e8-4b8f-9d8c-008d2c196ee9
14856,47,C,medium,Eye on Wine,sightseeing tour agency,St Helena,(707) 815-2619,,Has a site; has phone,"Hi, I help St Helena sightseeing tour agencys like Eye on Wine get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.eyeonwine.com,335eddb4-3eb7-481e-9142-9ab611014a4e
14857,47,C,medium,Armstrong Redwoods State Natural Reserve,skate park,Guerneville,(707) 869-2015,,Has a site; has phone,"Hi, I help Guerneville skate parks like Armstrong Redwoods State Natural Reserve get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.parks.ca.gov/?page_id=450,a4e937da-35f7-4f51-98a5-ee8e2604e169
14858,47,C,medium,Armstrong Woods,skate park,Guerneville,(707) 869-8399,,Has a site; has phone,"Hi, I help Guerneville skate parks like Armstrong Woods get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.parks.ca.gov/?page_id=450,3796bb02-8b8e-486b-807e-cb6dec43b0c9
14859,47,C,medium,Goat Rock State Park,skate park,,(707) 875-3483,,Has a site; has phone,"Hi, I help local skate parks like Goat Rock State Park get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.parks.ca.gov/?page_id=451,551b57a7-b2ba-4b71-a905-37773698ecee
14860,47,C,medium,Novato Skatepark,skate park,Novato,(415) 493-4753,,Has a site; has phone,"Hi, I help Novato skate parks like Novato Skatepark get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.westcoastskateparks.com/skateparks/260-novato-skatepark-novato-california,9456f3ff-4d48-4bb7-8789-be412e061287
14861,47,C,medium,Olompali State Historic Park,skate park,Novato,(415) 898-4362,,Has a site; has phone,"Hi, I help Novato skate parks like Olompali State Historic Park get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://en.wikipedia.org/wiki/index.html?curid=7612418,12db76b9-ba50-4fee-9e19-0c37f92dd061
14862,47,C,medium,Bohemian Grove,social service organizations,Monte Rio,(707) 865-2311,,Has a site; has phone,"Hi, I help Monte Rio social service organizationss like Bohemian Grove get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://en.wikipedia.org/wiki/Bohemian_Grove,49f883e4-11c8-475f-a50e-d555a32799d9
14863,47,C,medium,Inter-Church Food Pantry,social service organizations,Sebastopol,(707) 823-2483,,Has a site; has phone,"Hi, I help Sebastopol social service organizationss like Inter-Church Food Pantry get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.pantryjc.org/,23cfa795-ef8f-4890-8a18-db0b05b47a77
14864,47,C,medium,Masonic Lodge,social service organizations,Sebastopol,(707) 829-9732,,Has a site; has phone,"Hi, I help Sebastopol social service organizationss like Masonic Lodge get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.eventseeker.com/venue/727105-sebastopol-masonic-center-napa-valley,ca91bf7c-5a46-4c43-a091-39fba566533a
14865,47,C,medium,Nicasio Druids,social service organizations,Nicasio,(415) 662-9132,,Has a site; has phone,"Hi, I help Nicasio social service organizationss like Nicasio Druids get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://druids-marin.freeservers.com,1f9f1b72-d08c-4cae-89ec-9200e1f82075
14866,47,C,medium,Sonoma Racquet Club,social service organizations,Rohnert Park,(707) 584-3788,,Has a site; has phone,"Hi, I help Rohnert Park social service organizationss like Sonoma Racquet Club get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.sonomaracquetclub.com/sonomaracquetclub/page.html,eecfc029-e201-41a8-84ed-9da5ff91a7f6
14867,47,C,medium,Windsor Grange,social service organizations,Windsor,(707) 837-8923,,Has a site; has phone,"Hi, I help Windsor social service organizationss like Windsor Grange get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.windsorgrange410.org,68bfeb77-49a6-4452-8c2b-c9e61d0c59d0
14868,47,C,medium,Adobe Beverage & Foods,specialty grocery store,Petaluma,(707) 765-1232,,Has a site; has phone,"Hi, I help Petaluma specialty grocery stores like Adobe Beverage & Foods get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://adobebeveragefoods.eat24hour.com,5678204e-921d-438c-8681-b3adee8c5f2c
14869,47,C,medium,Agius Grocery,specialty grocery store,Petaluma,(707) 765-3970,,Has a site; has phone,"Hi, I help Petaluma specialty grocery stores like Agius Grocery get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.agbr.com,1f20a4c1-5dba-4cb6-a921-37ef8a9b186b
14870,47,C,medium,Ciao Bruto,specialty grocery store,Healdsburg,(707) 756-3918,,Has a site; has phone,"Hi, I help Healdsburg specialty grocery stores like Ciao Bruto get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://ciaobruto.com,731ad71b-e738-4211-b862-f801064f61e7
14871,47,C,medium,Grove 45 Extra Virgin Olive Oil,specialty grocery store,Calistoga,(707) 360-2440,,Has a site; has phone,"Hi, I help Calistoga specialty grocery stores like Grove 45 Extra Virgin Olive Oil get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.grove45.com/,1f5d1373-b81a-4913-9fe8-92c7b1825c93
14872,47,C,medium,Anova education Inn,specialty school,Santa Rosa,(707) 527-7098,,Has a site; has phone,"Hi, I help Santa Rosa specialty schools like Anova education Inn get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.anovaeducation.org,a9b612f5-9c5a-4ac3-a1d7-00e9fa95d020
14873,47,C,medium,Redwood Region Motorcycle Training,specialty school,Cloverdale,(925) 373-4802,,Has a site; has phone,"Hi, I help Cloverdale specialty schools like Redwood Region Motorcycle Training get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.rrmt.org,c0cb25dc-16d3-48ba-ae53-8e97b1384e4a
14874,47,C,medium,Doubletree Ranch & Saddle Shop,sporting goods,Sebastopol,(707) 823-6961,,Has a site; has phone,"Hi, I help Sebastopol sporting goodss like Doubletree Ranch & Saddle Shop get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://doubletree1.hilton.com,445c3f6f-85c5-4487-8eec-f1c2009378ce
14875,47,C,medium,NASCAR Superstore,sporting goods,Sonoma,(707) 939-0648,,Has a site; has phone,"Hi, I help Sonoma sporting goodss like NASCAR Superstore get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://shop.nascar.com?socid=4sqmainpage,60a292c1-056b-4967-bab5-454b9515ceda
14876,47,C,medium,Del Mar Recreation Center,sports and recreation venue,The Sea Ranch,(707) 785-2444,,Has a site; has phone,"Hi, I help The Sea Ranch sports and recreation venues like Del Mar Recreation Center get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.tsra.org,9f8fcefd-1ee3-4c04-b94a-e8bc965183eb
14877,47,C,medium,Del Rio Woods Recreations and Parks,sports and recreation venue,Healdsburg,(707) 473-0501,,Has a site; has phone,"Hi, I help Healdsburg sports and recreation venues like Del Rio Woods Recreations and Parks get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://delriowoods.webs.com/apps/photos/photo?photoid=92375766,68e9860e-d000-496b-b957-79c8e97f1a94
14878,47,C,medium,Field of Dreams,sports and recreation venue,Sonoma,(707) 996-2111,,Has a site; has phone,"Hi, I help Sonoma sports and recreation venues like Field of Dreams get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.eventseeker.com/venue/625082-field-of-dreams-napa-valley,6bbaee8c-4fa9-46cf-9086-88d828f50159
14879,47,C,medium,Vista Del Lago Recreation Center,sports and recreation venue,Santa Rosa,(707) 527-8397,,Has a site; has phone,"Hi, I help Santa Rosa sports and recreation venues like Vista Del Lago Recreation Center get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.cityseekr.com/napa-valley/entertainment-venues/poi-vista-del-lago-846601.html,50266ea0-6423-4fc7-b6f5-c79f977efe2a
14880,47,C,medium,La Cantera Racquet & Swim Club,sports club and league,Santa Rosa,(707) 544-9494,,Has a site; has phone,"Hi, I help Santa Rosa sports club and leagues like La Cantera Racquet & Swim Club get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.lacanteraracquetclub.com,a3108855-e430-49e9-8382-969dc659cad2
14881,47,C,medium,Sonoma Valley Youth Soccer Association,sports club and league,Sonoma,(707) 939-5001,,Has a site; has phone,"Hi, I help Sonoma sports club and leagues like Sonoma Valley Youth Soccer Association get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",www.sonomasoccer.org,8ae6f0cf-bd67-426f-9eca-1dc71b1baa6c
14882,47,C,medium,Cricklewood,steakhouse,Santa Rosa,(707) 527-7768,,Has a site; has phone,"Hi, I help Santa Rosa steakhouses like Cricklewood get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",www.cricklewoodrestaurant.com,1e70d0dd-0ac4-4ce4-8e98-a5a075ec9a92
14883,47,C,medium,Goodnight's Healdsburg,steakhouse,Healdsburg,(707) 543-1000,,Has a site; has phone,"Hi, I help Healdsburg steakhouses like Goodnight's Healdsburg get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://goodnightsrestaurant.com/,be5cbc19-30e2-47a3-bc8a-87c39cd951a7
14884,47,C,medium,Great Steak,steakhouse,Santa Rosa,(707) 527-8833,,Has a site; has phone,"Hi, I help Santa Rosa steakhouses like Great Steak get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.thegreatsteak.com,394f494d-cafa-4413-83b9-da372b3695d4
14885,47,C,medium,CubeSmart Self Storage,storage facility,Rohnert Park,(707) 703-1058,,Has a site; has phone,"Hi, I help Rohnert Park storage facilitys like CubeSmart Self Storage get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.cubesmart.com/california-self-storage/rohnert-park-self-storage/1366.html,fa2b9c1e-bf4b-4e31-9bf3-6b6b99e0da56
