rank,outreach_score,tier,industry_fit,business,niche,city,phone,email,why_warm,pitch,website,id
3555,44,C,medium,Lake County Health Services Department,health department,Lakeport,(707) 263-1090,,Has a site; has phone,"Hi, I help Lakeport health departments like Lake County Health Services Department get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://health.co.lake.ca.us/,b266c6b1-8ffb-4f65-a876-bdac22aad21d
3556,44,C,medium,AAA Ukiah Branch,health insurance office,Ukiah,(707) 463-3000,,Has a site; has phone,"Hi, I help Ukiah health insurance offices like AAA Ukiah Branch get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://mwg.aaa.com/agent-office-locations/ca/ukiah/aaa-ukiah-branch?y_source=1_MTIzMTQ4ODMtNzE1LWxvY2F0aW9uLndlYnNpdGU=,ff6611f2-13fa-46eb-af9a-1385b5d37a35
3557,44,C,medium,Held-Poage Memorial Home,history museum,Ukiah,(707) 462-6969,,Has a site; has phone,"Hi, I help Ukiah history museums like Held-Poage Memorial Home get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.mendocinocountyhistory.org/,bb349f52-cb4f-45c7-8911-41f7e0818ba5
3558,44,C,medium,Rpp Hobby,hobby shop,Ukiah,(707) 462-4152,,Has a site; has phone,"Hi, I help Ukiah hobby shops like Rpp Hobby get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.rpphobby.com,10960ed0-baaa-44f5-a871-d3582c5d2204
3559,44,C,medium,LinkUs Enterprises,home automation,Ukiah,(888) 854-6587,,Has a site; has phone,"Hi, I help Ukiah home automations like LinkUs Enterprises get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.mylinkus.com/,50d06791-f493-45fd-81a9-f1874a194f59
3560,44,C,medium,Kelly-Moore Paints,home decor,Ukiah,(707) 462-9158,,Has a site; has phone,"Hi, I help Ukiah home decors like Kelly-Moore Paints get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://kellymooreshop.com/,3696fd58-a301-4aff-b7eb-9ae8cffdbd3c
3561,44,C,medium,14 Feet,home goods store,Cloverdale,(707) 894-6379,,Has a site; has phone,"Hi, I help Cloverdale home goods stores like 14 Feet get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.14feet.net,29eb941d-bde7-4059-a1f3-b6ffdad6dfdc
3562,44,C,medium,Hobby Lobby,home goods store,Ukiah,(707) 621-6015,,Has a site; has phone,"Hi, I help Ukiah home goods stores like Hobby Lobby get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.hobbylobby.com/stores/search/1060?y_source=1_MTA5Nzg4Mzc1OS00ODMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,316857e6-d3e8-4f6b-8747-6c9b683bd77f
3563,44,C,medium,Adventist Health Home Care Services,home health care,Willits,(707) 459-1818,,Has a site; has phone,"Hi, I help Willits home health cares like Adventist Health Home Care Services get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.adventisthealth.org/home-care-services/locations/mendocino-county/,6d52c36f-1c7c-45a5-958c-49c1a46b00ec
3564,44,C,medium,Apria Healthcare,home health care,Fort Bragg,(707) 961-1770,,Has a site; has phone,"Hi, I help Fort Bragg home health cares like Apria Healthcare get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.apria.com/,34c3d367-e3e0-46d0-91f4-a9ed4edcde75
3565,44,C,medium,Apria Healthcare,home health care,Lakeport,(707) 262-7046,,Has a site; has phone,"Hi, I help Lakeport home health cares like Apria Healthcare get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.apria.com/,ef63d135-6978-461e-a0a3-24d9e50df5a1
3566,44,C,medium,Apria Healthcare,home health care,Ukiah,(707) 468-9242,,Has a site; has phone,"Hi, I help Ukiah home health cares like Apria Healthcare get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.apria.com/,7d22490f-c800-42e4-ab48-e27b88f09f69
3567,44,C,medium,Home With Us,home health care,Lakeport,(707) 349-0971,,Has a site; has phone,"Hi, I help Lakeport home health cares like Home With Us get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.homewithus.com/,97ff9a9f-e1f5-4ece-b3f6-c760ba6309a4
3568,44,C,medium,Home With Us,home health care,Lakeport,(707) 349-0971,,Has a site; has phone,"Hi, I help Lakeport home health cares like Home With Us get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://homewithus.com/,7f73a0f5-1829-489d-b145-b9088ab24265
3569,44,C,medium,Sutter Care at Home - Lakeport (Home Health),home health care,Lakeport,(707) 263-7400,,Has a site; has phone,"Hi, I help Lakeport home health cares like Sutter Care at Home - Lakeport (Home Health) get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.sutterhealth.org/find-location/facility/sutter-care-at-home-lakeport-home-health,50832098-6c43-4529-9c9c-7dddf359072d
3570,44,C,medium,Tamarack Solar Products,home improvement store,Willits,(800) 819-7236,,Has a site; has phone,"Hi, I help Willits home improvement stores like Tamarack Solar Products get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.tamaracksolar.com,35500425-4218-4927-94f0-e99686f804fc
3571,44,C,medium,The Home Depot,home improvement store,Ukiah,(707) 462-3009,,Has a site; has phone,"Hi, I help Ukiah home improvement stores like The Home Depot get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.homedepot.com/l/Ukiah/CA/Ukiah/95482/8408,5e65dc91-8d4f-4fa6-bcab-c7b23e6eda7f
3572,44,C,medium,Dyna-king,hunting and fishing supplies,Cloverdale,(800) 396-2546,,Has a site; has phone,"Hi, I help Cloverdale hunting and fishing suppliess like Dyna-king get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.dynaking.com,2ea043ea-4292-4603-830a-b63fc2ba2de5
3573,44,C,medium,Clover Hydroponics and Garden Center,hydraulic equipment supplier,LAKEPORT,(707) 263-4000,,Has a site; has phone,"Hi, I help LAKEPORT hydraulic equipment suppliers like Clover Hydroponics and Garden Center get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://cloverhydro.net/,61b36da3-3f91-48eb-bc69-ff097eea3b03
3574,44,C,medium,Roto-Rooter Of Lake County,hydraulic equipment supplier,Kelseyville,(707) 279-9461,,Has a site; has phone,"Hi, I help Kelseyville hydraulic equipment suppliers like Roto-Rooter Of Lake County get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.rotorooter.com/kelseyvilleca/,ecca9169-1bf0-4d06-9308-34b352a57a84
3575,44,C,medium,"Transcendent Living, LLC",hypnosis hypnotherapy,Coverdale,(310) 746-5929,,Has a site; has phone,"Hi, I help Coverdale hypnosis hypnotherapys like Transcendent Living, LLC get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.transcendentliving.com/,298ae797-bcad-4fa6-a73a-2f6c1dc0f1c3
3576,44,C,medium,Tayman Park Golf Course,ice cream shop,Ukiah,(707) 467-2832,,Has a site; has phone,"Hi, I help Ukiah ice cream shops like Tayman Park Golf Course get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.slushbythepark.com,5f2e876f-a574-4c58-904a-8eb88760a735
3577,44,C,medium,All Coast Forest Products,industrial equipment,Cloverdale,(707) 894-4281,,Has a site; has phone,"Hi, I help Cloverdale industrial equipments like All Coast Forest Products get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.all-coast.com,ccd5fa5f-9d0c-4a8e-9699-d181972687fc
3578,44,C,medium,Martins Electric Motor Service,industrial equipment,Ukiah,(707) 463-1800,,Has a site; has phone,"Hi, I help Ukiah industrial equipments like Martins Electric Motor Service get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://martinelectricmotor.com,d69024c1-60fe-4df6-89fb-1684fa75ccb0
3579,44,C,medium,Motion,industrial equipment,Ukiah,(707) 462-9766,,Has a site; has phone,"Hi, I help Ukiah industrial equipments like Motion get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.motion.com/,3223d6f7-05bb-4a22-8b00-e779b68387e3
3580,44,C,medium,Priority STD Testing Lakeport,infectious disease specialist,Lakeport,(888) 211-2365,,Has a site; has phone,"Hi, I help Lakeport infectious disease specialists like Priority STD Testing Lakeport get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.prioritystdtesting.com/get-testing/,bdcb95d6-234e-4449-8ce5-83b36232ce8f
3581,44,C,medium,Aflac,insurance agency,Lakeport,(707) 350-4308,,Has a site; has phone,"Hi, I help Lakeport insurance agencys like Aflac get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.aflac.com,02b315d5-b9dd-4164-8829-296e5ca729b3
3582,44,C,medium,Schieffer Ins,insurance agency,Cloverdale,(707) 894-7917,,Has a site; has phone,"Hi, I help Cloverdale insurance agencys like Schieffer Ins get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.insurance.ca.gov,40464dea-4fd5-40d0-bb74-cbb824af51b2
3583,44,C,medium,"Claudia Petruncio, DO",internal medicine,Willits,(707) 459-6115,,Has a site; has phone,"Hi, I help Willits internal medicines like Claudia Petruncio, DO get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://doctors.adventisthealth.org/provider/Claudia+M+Petruncio/1342115,d1d68f29-14f5-4455-a015-58489ed29057
3584,44,C,medium,"Monita Yuen-Green, MD",internal medicine,Ukiah,(707) 463-7488,,Has a site; has phone,"Hi, I help Ukiah internal medicines like Monita Yuen-Green, MD get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://doctors.adventisthealth.org/provider/Monita+Suk+Fan+Yuen-Green/1338390,38a45846-20e3-4c74-982e-6f426ad46d15
3585,44,C,medium,Ophthalmology & ENT: Adventist Health Mendocino Coast,internal medicine,Fort Bragg,(707) 961-4995,,Has a site; has phone,"Hi, I help Fort Bragg internal medicines like Ophthalmology & ENT: Adventist Health Mendocino Coast get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.adventisthealth.org/mendocino-coast/services/ophthalmology/,e9369c99-709d-4b2a-9cd0-698512a44fe4
3586,44,C,medium,Bruno's Shop Smart,international grocery store,Lakeport,(707) 263-7337,,Has a site; has phone,"Hi, I help Lakeport international grocery stores like Bruno's Shop Smart get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.shopsmartfoods.com/StoreLocator/Store?L=73&M=&From=&S=,359e74be-fb66-43c8-83ef-a6b487a16822
3587,44,C,medium,B & B Industrial Hardware & Metals,iron and steel industry,Ukiah,(707) 463-1223,,Has a site; has phone,"Hi, I help Ukiah iron and steel industrys like B & B Industrial Hardware & Metals get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.bandbsteelukiah.com/,28eb0a78-ac62-4765-916d-68f70c63dedb
3588,44,C,medium,Wyatt Irrigation Supply,irrigation,Ukiah,(707) 462-7473,,Has a site; has phone,"Hi, I help Ukiah irrigations like Wyatt Irrigation Supply get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.wyattsupply.com/,1b73d048-d2e7-4e77-bc2b-4f8fdf14d0ea
3589,44,C,medium,Computer Cave,it service and computer repair,Willits,(707) 459-3424,,Has a site; has phone,"Hi, I help Willits it service and computer repairs like Computer Cave get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://mmpcr.110mb.com/,ba2f56e3-66c3-4133-928d-b320504f60be
3590,44,C,medium,Classic Mill & Cabinet,kitchen and bath,Cloverdale,(707) 669-4155,,Has a site; has phone,"Hi, I help Cloverdale kitchen and baths like Classic Mill & Cabinet get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.classicmill.com/,a5cc59e8-fb3d-4932-82d5-1be4660fb2ce
