rank,outreach_score,tier,industry_fit,business,niche,city,phone,email,why_warm,pitch,website,id
10960,44,C,medium,Montessa,apartments,Vacaville,(707) 770-8053,,Has a site; has phone,"Hi, I help Vacaville apartmentss like Montessa get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.montessavacaville.com/,84f1c85f-0924-4a13-806a-d41e6ca5e065
10961,44,C,medium,Napa Green Apartments,apartments,Napa,(707) 723-9479,,Has a site; has phone,"Hi, I help Napa apartmentss like Napa Green Apartments get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.napagreenapartments.com/,e5bbd480-fd39-4757-9d61-5fcfbe8f3688
10962,44,C,medium,Octave,apartments,Davis,(530) 459-4086,,Has a site; has phone,"Hi, I help Davis apartmentss like Octave get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.liveatoctaveindavis.com/,ce3cea7c-8be2-476b-91b5-486ffbd580e2
10963,44,C,medium,Park Haven,apartments,Fairfield,(707) 633-8435,,Has a site; has phone,"Hi, I help Fairfield apartmentss like Park Haven get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.parkhavenliving.com/?utm_source=GBP&utm_medium=organic,8f167ca6-7b64-445e-9015-3bbd44ab32d2
10964,44,C,medium,Parkside Villa,apartments,Fairfield,(707) 429-4470,,Has a site; has phone,"Hi, I help Fairfield apartmentss like Parkside Villa get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.parksidevillafairfield.com/?utm_source=BP&utm_medium=organic,df925360-94ab-4407-b974-8dd175e447fa
10965,44,C,medium,River Park Apartments,apartments,Napa,(707) 640-3467,,Has a site; has phone,"Hi, I help Napa apartmentss like River Park Apartments get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.riverparknapa.com/,f669ad7d-e66e-4b7b-b63f-ab572e6bf92f
10966,44,C,medium,Rocky Hill Veterans Housing,apartments,Vacaville,(707) 449-3923,,Has a site; has phone,"Hi, I help Vacaville apartmentss like Rocky Hill Veterans Housing get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.rockyhillveteransapts.com/,b34ab686-e258-43f7-92ab-b51fb2d7d2b5
10967,44,C,medium,Second Street Senior Apartments,apartments,Dixon,(707) 693-0628,,Has a site; has phone,"Hi, I help Dixon apartmentss like Second Street Senior Apartments get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.livesecondstreet.com/,df60a6b6-c20c-4a28-990f-2b3d580ed6e7
10968,44,C,medium,Silverado Gardens,apartments,Napa,(707) 690-0517,,Has a site; has phone,"Hi, I help Napa apartmentss like Silverado Gardens get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.liveatsilveradogardens.com/,00b65102-585d-4889-9dfc-c2144f1d9a94
10969,44,C,medium,Sorrento Apartments,apartments,Davis,(530) 290-8359,,Has a site; has phone,"Hi, I help Davis apartmentss like Sorrento Apartments get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.livesorrentodavis.com/,24e7d03f-5523-439b-8f98-40a35a5cd147
10970,44,C,medium,Southampton,apartments,Benecia,(707) 985-7651,,Has a site; has phone,"Hi, I help Benecia apartmentss like Southampton get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.rentsouthamptonapts.com/,725a30b4-7849-44ef-8896-df4cbb6bb312
10971,44,C,medium,Sterling Heights Apartment Homes,apartments,Benicia,(707) 297-9643,,Has a site; has phone,"Hi, I help Benicia apartmentss like Sterling Heights Apartment Homes get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.elevatetosequoia.com/apartments/ca/benicia/sterling-heights-apartment-homes/?utm_source=GBP&utm_medium=organic,28fa1b87-e2c4-4c26-b93a-d58f95430523
10972,44,C,medium,Strada 1200,apartments,Vacaville,(707) 244-7764,,Has a site; has phone,"Hi, I help Vacaville apartmentss like Strada 1200 get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.strada1200.com/,f28ddc7f-0a3e-442f-998a-ca5a45a442b4
10973,44,C,medium,Sundance Apartments,apartments,Vallejo,(707) 557-9000,,Has a site; has phone,"Hi, I help Vallejo apartmentss like Sundance Apartments get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.sundanceatvallejoranch.com/,ebabbcae-0509-40fc-a82d-f1548df74608
10974,44,C,medium,The Braydon Apartments,apartments,Napa,(833) 222-6944,,Has a site; has phone,"Hi, I help Napa apartmentss like The Braydon Apartments get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.thebraydonapartments.com/,a9350666-98c2-4858-8400-a0c35609405b
10975,44,C,medium,The Henley Apartment Homes,apartments,Suisun City,(707) 428-1222,,Has a site; has phone,"Hi, I help Suisun City apartmentss like The Henley Apartment Homes get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://home.securityproperties.com/thehenley/,6b4927c9-8786-426d-8729-149f4a8213be
10976,44,C,medium,The Mews At Dixon Farms,apartments,Dixon,(707) 635-0428,,Has a site; has phone,"Hi, I help Dixon apartmentss like The Mews At Dixon Farms get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.themewsatdixonfarms.com/?utm_source=GBP&utm_medium=organic,9b13a2ae-3264-4296-b4bb-e05ddee3cd68
10977,44,C,medium,The Mews At Dixon Farms,apartments,Dixon,(707) 693-4336,,Has a site; has phone,"Hi, I help Dixon apartmentss like The Mews At Dixon Farms get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.themewsatdixonfarms.com/?utm_source=bingPlaces&utm_medium=organic,31713bec-87a1-4443-bbcc-a63a988ec044
10978,44,C,medium,The Parc Apartments,apartments,Vacaville,(707) 306-4695,,Has a site; has phone,"Hi, I help Vacaville apartmentss like The Parc Apartments get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.theparcvacaville.com/?utm_knock=g,7b04f78a-ce3b-49aa-a333-f611cd3388e5
10979,44,C,medium,The Pointe,apartments,Fairfield,(707) 622-6630,,Has a site; has phone,"Hi, I help Fairfield apartmentss like The Pointe get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.thepointeapartments.com/?utm_source=GBP&utm_medium=organic,99075e9a-16d0-480d-ac4d-738e62d8136a
10980,44,C,medium,The Sycamores Apartments,apartments,Vacaville,(707) 446-3219,,Has a site; has phone,"Hi, I help Vacaville apartmentss like The Sycamores Apartments get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.lewisapartments.com/apartmentcommunities/TheSycamores,820cbdda-bbf2-4d42-9c4b-93cbf72c662e
10981,44,C,medium,Valencia Terrace Apartments,apartments,Vallejo,(707) 615-1819,,Has a site; has phone,"Hi, I help Vallejo apartmentss like Valencia Terrace Apartments get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.valenciaterrace.com/,c9efbc83-bf24-4471-aebe-c9e8b894fadd
10982,44,C,medium,Vines on 80,apartments,Fairfield,(707) 862-3144,,Has a site; has phone,"Hi, I help Fairfield apartmentss like Vines on 80 get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.vineson80apts.com/?utm_source=bingPlaces&utm_medium=organic,7c011196-e8cf-455f-afd8-59f839217ab2
10983,44,C,medium,Waterstone Terrace,apartments,Benicia,(707) 751-1634,,Has a site; has phone,"Hi, I help Benicia apartmentss like Waterstone Terrace get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.waterstoneterrace.com/,dcadb8bf-21f8-4c6c-a80b-36341f0bc6a8
10984,44,C,medium,Woodcrest Apartments,apartments,Vacaville,(707) 446-0776,,Has a site; has phone,"Hi, I help Vacaville apartmentss like Woodcrest Apartments get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.woodcrestvacaville.com/,fdb19ead-2057-42a0-b1a7-34b36fe5d8bf
10985,44,C,medium,broadway apartments,apartments,Fairfield,(707) 399-7400,,Has a site; has phone,"Hi, I help Fairfield apartmentss like broadway apartments get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.fairfieldapartmenthomes.com/,089c609e-7402-4905-b384-81936a10ec46
10986,44,C,medium,vaca Villa apartments,apartments,Vacaville,(707) 447-1227,,Has a site; has phone,"Hi, I help Vacaville apartmentss like vaca Villa apartments get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.vacavillaapartments.com/,1b1ea96c-af24-4672-baaa-f876ddde0466
10987,44,C,medium,Discount HVAC & Appliance Repair,appliance repair service,Fairfield,(707) 400-6040,,Has a site; has phone,"Hi, I help Fairfield appliance repair services like Discount HVAC & Appliance Repair get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.discountappliancerepairsf.com/,e06d5548-5bf5-4fb8-8952-d694693d2f35
10988,44,C,medium,Ed's Affordable Appliance Repair,appliance repair service,Fairfield,(707) 317-6998,,Has a site; has phone,"Hi, I help Fairfield appliance repair services like Ed's Affordable Appliance Repair get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.fairfieldappliancerepairs.org/,e59a7c29-41b5-4571-b571-381156089a0c
10989,44,C,medium,Ken's Appliance Repair Shop,appliance repair service,Vacaville,(707) 448-5435,,Has a site; has phone,"Hi, I help Vacaville appliance repair services like Ken's Appliance Repair Shop get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://kensappliancerepairshop.localsearch.com/,c8a31ebc-57fc-4541-ba22-683e6bcb5166
10990,44,C,medium,Marigan Vending Repairs,appliance repair service,Fairfield,(415) 260-9280,,Has a site; has phone,"Hi, I help Fairfield appliance repair services like Marigan Vending Repairs get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.mariganvending.com/,1b63fea5-3a48-4faf-8708-d040b24e2631
10991,44,C,medium,Scapelli's Appliance Repairs,appliance repair service,Vacaville,(707) 305-3074,,Has a site; has phone,"Hi, I help Vacaville appliance repair services like Scapelli's Appliance Repairs get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://scapellisappliancerepairs.com/,c82ff9c6-5ffe-4d1e-9afe-31a5e56f53e5
10992,44,C,medium,Pearson's Appliance,appliance store,Fairfield,(707) 864-8814,,Has a site; has phone,"Hi, I help Fairfield appliance stores like Pearson's Appliance get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.pearsonsappliancestv.com,8d6af1c0-e9a5-4300-98e8-e553bbba77c9
10993,44,C,medium,Sears Hometown Store,appliance store,Napa,(707) 252-8980,,Has a site; has phone,"Hi, I help Napa appliance stores like Sears Hometown Store get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.sears.com/stores/california/napa/0003269.html,4a291f8e-d48f-47e0-a881-e36b483d375b
10994,44,C,medium,Specialty A/C Products,appliance store,Benicia,(800) 404-0247,,Has a site; has phone,"Hi, I help Benicia appliance stores like Specialty A/C Products get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.specialty-ac.net/,c68a9df4-a14a-4921-a5e5-5ef4867fae6a
10995,44,C,medium,Suisun City Appliance Repair,appliance store,Suisun City,(707) 633-0240,,Has a site; has phone,"Hi, I help Suisun City appliance stores like Suisun City Appliance Repair get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://www.theappliancerepairmen.com,ed0e4235-710a-491f-8311-1460dae3f28d
10996,44,C,medium,Viking Sewing Gallery,appliance store,Vacaville,(707) 449-3768,,Has a site; has phone,"Hi, I help Vacaville appliance stores like Viking Sewing Gallery get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",https://www.singer.com/pages/viking-sewing-gallery,afef0600-cc77-4711-a768-b7c7954a51b5
10997,44,C,medium,Aegis Appraisal Service,appraisal services,Napa,(707) 255-3161,,Has a site; has phone,"Hi, I help Napa appraisal servicess like Aegis Appraisal Service get more customers from their website (speed, mobile, Google ranking). Could I send a free audit of your current site?",http://sfbayappraisal.com,bfddf13f-c9f5-4807-ae76-891e79b4161c
